date,state,district,total_bio_updates
2025-11-30,JHARKHAND,PURBI SINGHBHUM,1890
2025-11-30,JHARKHAND,RAMGARH,3510
2025-11-30,JHARKHAND,RANCHI,14294
2025-11-30,JHARKHAND,SAHEBGANJ,5257
2025-11-30,JHARKHAND,SAHIBGANJ,322
2025-11-30,JHARKHAND,SERAIKELA-KHARSAWAN,8084
2025-11-30,JHARKHAND,SIMDEGA,3772
2025-11-30,JHARKHAND,WEST SINGHBHUM,8790
2025-11-30,KARNATAKA,BAGALKOT,6999
2025-11-30,KARNATAKA,BAGALKOT *,261
2025-11-30,KARNATAKA,BALLARI,2844
2025-11-30,KARNATAKA,BANGALORE,16998
2025-11-30,KARNATAKA,BANGALORE RURAL,3527
2025-11-30,KARNATAKA,BELAGAVI,6478
2025-11-30,KARNATAKA,BELGAUM,9506
2025-11-30,KARNATAKA,BELLARY,5873
2025-11-30,KARNATAKA,BENGALURU,24249
2025-11-30,KARNATAKA,BENGALURU RURAL,4
2025-11-30,KARNATAKA,BENGALURU SOUTH,44
2025-11-30,KARNATAKA,BIDAR,8447
2025-11-30,KARNATAKA,BIJAPUR,4525
2025-11-30,KARNATAKA,BIJAPUR(KAR),7
2025-11-30,KARNATAKA,CHAMARAJANAGAR,200
2025-11-30,KARNATAKA,CHAMARAJANAGAR *,15
2025-11-30,KARNATAKA,CHAMRAJANAGAR,2557
2025-11-30,KARNATAKA,CHAMRAJNAGAR,337
2025-11-30,KARNATAKA,CHICKMAGALUR,2064
2025-11-30,KARNATAKA,CHIKKABALLAPUR,3862
2025-11-30,KARNATAKA,CHIKKAMAGALURU,1254
2025-11-30,KARNATAKA,CHIKMAGALUR,221
2025-11-30,KARNATAKA,CHITRADURGA,5196
2025-11-30,KARNATAKA,DAKSHINA KANNADA,7956
2025-11-30,KARNATAKA,DAVANAGERE,858
2025-11-30,KARNATAKA,DAVANGERE,6652
2025-11-30,KARNATAKA,DHARWAD,6971
2025-11-30,KARNATAKA,GADAG,3224
2025-11-30,KARNATAKA,GADAG *,123
2025-11-30,KARNATAKA,GULBARGA,6025
2025-11-30,KARNATAKA,HASAN,1297
2025-11-30,KARNATAKA,HASSAN,4340
2025-11-30,KARNATAKA,HAVERI,4537
2025-11-30,KARNATAKA,HAVERI *,165
2025-11-30,KARNATAKA,KALABURAGI,6159
2025-11-30,KARNATAKA,KODAGU,1502
2025-11-30,KARNATAKA,KOLAR,5366
2025-11-30,KARNATAKA,KOPPAL,4793
2025-11-30,KARNATAKA,MANDYA,6588
2025-11-30,KARNATAKA,MYSORE,5716
2025-11-30,KARNATAKA,MYSURU,4794
2025-11-30,KARNATAKA,RAICHUR,11067
2025-11-30,KARNATAKA,RAMANAGAR,4015
2025-11-30,KARNATAKA,SHIMOGA,2814
2025-11-30,KARNATAKA,SHIVAMOGGA,2990
2025-11-30,KARNATAKA,TUMAKURU,3510
2025-11-30,KARNATAKA,TUMKUR,6162
2025-11-30,KARNATAKA,UDUPI,3471
2025-11-30,KARNATAKA,UTTARA KANNADA,3994
2025-11-30,KARNATAKA,VIJAYANAGARA,697
2025-11-30,KARNATAKA,VIJAYAPURA,4469
2025-11-30,KARNATAKA,YADGIR,5294
2025-11-30,KERALA,ALAPPUZHA,7127
2025-11-30,KERALA,ERNAKULAM,13040
2025-11-30,KERALA,IDUKKI,3742
2025-11-30,KERALA,KANNUR,11160
2025-11-30,KERALA,KASARAGOD,6308
2025-11-30,KERALA,KASARGOD,469
2025-11-30,KERALA,KOLLAM,10104
2025-11-30,KERALA,KOTTAYAM,6716
2025-11-30,KERALA,KOZHIKODE,17162
2025-11-30,KERALA,MALAPPURAM,23222
2025-11-30,KERALA,PALAKKAD,13246
2025-11-30,KERALA,PATHANAMTHITTA,4951
2025-11-30,KERALA,THIRUVANANTHAPURAM,11372
2025-11-30,KERALA,THRISSUR,11275
2025-11-30,KERALA,WAYANAD,3067
2025-11-30,LADAKH,KARGIL,210
2025-11-30,LADAKH,LEH,218
2025-11-30,LAKSHADWEEP,LAKSHADWEEP,440
2025-11-30,MADHYA PRADESH,AGAR MALWA,1371
2025-11-30,MADHYA PRADESH,ALIRAJPUR,3607
2025-11-30,MADHYA PRADESH,ANUPPUR,3347
2025-11-30,MADHYA PRADESH,ASHOK NAGAR,3307
2025-11-30,MADHYA PRADESH,BALAGHAT,8267
2025-11-30,MADHYA PRADESH,BARWANI,7518
2025-11-30,MADHYA PRADESH,BETUL,13279
2025-11-30,MADHYA PRADESH,BHIND,7145
2025-11-30,MADHYA PRADESH,BHOPAL,17059
2025-11-30,MADHYA PRADESH,BURHANPUR,6279
2025-11-30,MADHYA PRADESH,CHHATARPUR,9177
2025-11-30,MADHYA PRADESH,CHHINDWARA,9791
2025-11-30,MADHYA PRADESH,DAMOH,6891
2025-11-30,MADHYA PRADESH,DATIA,3175
2025-11-30,MADHYA PRADESH,DEWAS,9678
2025-11-30,MADHYA PRADESH,DHAR,9472
2025-11-30,MADHYA PRADESH,DINDORI,2871
2025-11-30,MADHYA PRADESH,EAST NIMAR,2910
2025-11-30,MADHYA PRADESH,GUNA,6229
2025-11-30,MADHYA PRADESH,GWALIOR,9551
2025-11-30,MADHYA PRADESH,HARDA,2495
2025-11-30,MADHYA PRADESH,HARDA *,703
2025-11-30,MADHYA PRADESH,HOSHANGABAD,5809
2025-11-30,MADHYA PRADESH,INDORE,20987
2025-11-30,MADHYA PRADESH,JABALPUR,14487
2025-11-30,MADHYA PRADESH,JHABUA,6228
2025-11-30,MADHYA PRADESH,KATNI,6426
2025-11-30,MADHYA PRADESH,KHANDWA,4060
2025-11-30,MADHYA PRADESH,KHARGONE,9524
2025-11-30,MADHYA PRADESH,MAIHAR,274
2025-11-30,MADHYA PRADESH,MANDLA,3371
2025-11-30,MADHYA PRADESH,MANDSAUR,5036
2025-11-30,MADHYA PRADESH,MAUGANJ,156
2025-11-30,MADHYA PRADESH,MORENA,9546
2025-11-30,MADHYA PRADESH,NARMADAPURAM,382
2025-11-30,MADHYA PRADESH,NARSIMHAPUR,969
2025-11-30,MADHYA PRADESH,NARSINGHPUR,5660
2025-11-30,MADHYA PRADESH,NEEMUCH,4295
2025-11-30,MADHYA PRADESH,NIWARI,153
2025-11-30,MADHYA PRADESH,PANDHURNA,73
2025-11-30,MADHYA PRADESH,PANNA,6003
2025-11-30,MADHYA PRADESH,RAISEN,7153
2025-11-30,MADHYA PRADESH,RAJGARH,9467
2025-11-30,MADHYA PRADESH,RATLAM,11062
2025-11-30,MADHYA PRADESH,REWA,11740
2025-11-30,MADHYA PRADESH,SAGAR,11872
2025-11-30,MADHYA PRADESH,SATNA,13535
2025-11-30,MADHYA PRADESH,SEHORE,6845
2025-11-30,MADHYA PRADESH,SEONI,5594
2025-11-30,MADHYA PRADESH,SHAHDOL,5358
2025-11-30,MADHYA PRADESH,SHAJAPUR,7521
2025-11-30,MADHYA PRADESH,SHEOPUR,3226
2025-11-30,MADHYA PRADESH,SHIVPURI,8565
2025-11-30,MADHYA PRADESH,SIDHI,5161
2025-11-30,MADHYA PRADESH,SINGRAULI,4913
2025-11-30,MADHYA PRADESH,TIKAMGARH,7941
2025-11-30,MADHYA PRADESH,UJJAIN,16964
2025-11-30,MADHYA PRADESH,UMARIA,2917
2025-11-30,MADHYA PRADESH,VIDISHA,10328
2025-11-30,MADHYA PRADESH,WEST NIMAR,796
2025-11-30,MAHARASHTRA,AHMADNAGAR,49851
2025-11-30,MAHARASHTRA,AHMED NAGAR,1189
2025-11-30,MAHARASHTRA,AKOLA,26555
2025-11-30,MAHARASHTRA,AMRAVATI,47337
2025-11-30,MAHARASHTRA,AURANGABAD,40683
2025-11-30,MAHARASHTRA,BEED,24562
2025-11-30,MAHARASHTRA,BHANDARA,14146
2025-11-30,MAHARASHTRA,BID,2039
2025-11-30,MAHARASHTRA,BULDANA,7216
2025-11-30,MAHARASHTRA,BULDHANA,36214
2025-11-30,MAHARASHTRA,CHANDRAPUR,32114
2025-11-30,MAHARASHTRA,CHATRAPATI SAMBHAJI NAGAR,152
2025-11-30,MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,383
2025-11-30,MAHARASHTRA,DHARASHIV,82
2025-11-30,MAHARASHTRA,DHULE,24968
2025-11-30,MAHARASHTRA,GADCHIROLI,23643
2025-11-30,MAHARASHTRA,GONDIA,301
2025-11-30,MAHARASHTRA,GONDIYA,13228
2025-11-30,MAHARASHTRA,GONDIYA *,445
2025-11-30,MAHARASHTRA,HINGOLI,13495
2025-11-30,MAHARASHTRA,HINGOLI *,3
2025-11-30,MAHARASHTRA,JALGAON,49767
2025-11-30,MAHARASHTRA,JALNA,24564
2025-11-30,MAHARASHTRA,KOLHAPUR,29489
2025-11-30,MAHARASHTRA,LATUR,27383
2025-11-30,MAHARASHTRA,MUMBAI,51310
2025-11-30,MAHARASHTRA,MUMBAI CITY,5823
2025-11-30,MAHARASHTRA,MUMBAI SUBURBAN,21364
2025-11-30,MAHARASHTRA,MUMBAI( SUB URBAN ),1385
2025-11-30,MAHARASHTRA,NAGPUR,47620
2025-11-30,MAHARASHTRA,NANDED,46028
2025-11-30,MAHARASHTRA,NANDURBAR,23062
2025-11-30,MAHARASHTRA,NANDURBAR *,537
2025-11-30,MAHARASHTRA,NASHIK,82610
2025-11-30,MAHARASHTRA,OSMANABAD,16573
2025-11-30,MAHARASHTRA,PALGHAR,20047
2025-11-30,MAHARASHTRA,PARBHANI,22380
2025-11-30,MAHARASHTRA,PUNE,69015
2025-11-30,MAHARASHTRA,RAIGAD,1645
2025-11-30,MAHARASHTRA,RAIGARH,21409
2025-11-30,MAHARASHTRA,RAIGARH(MH),136
2025-11-30,MAHARASHTRA,RATNAGIRI,22782
2025-11-30,MAHARASHTRA,SANGLI,30441
2025-11-30,MAHARASHTRA,SATARA,23486
2025-11-30,MAHARASHTRA,SINDHUDURG,7395
2025-11-30,MAHARASHTRA,SOLAPUR,35517
2025-11-30,MAHARASHTRA,THANE,80050
2025-11-30,MAHARASHTRA,WARDHA,20694
2025-11-30,MAHARASHTRA,WASHIM,23616
2025-11-30,MAHARASHTRA,WASHIM *,309
2025-11-30,MAHARASHTRA,YAVATMAL,52156
2025-11-30,MANIPUR,BISHNUPUR,5081
2025-11-30,MANIPUR,CHANDEL,1827
2025-11-30,MANIPUR,CHURACHANDPUR,3424
2025-11-30,MANIPUR,IMPHAL EAST,10786
2025-11-30,MANIPUR,IMPHAL WEST,16725
2025-11-30,MANIPUR,JIRIBAM,123
2025-11-30,MANIPUR,KAKCHING,266
2025-11-30,MANIPUR,SENAPATI,4179
2025-11-30,MANIPUR,TAMENGLONG,1929
2025-11-30,MANIPUR,THOUBAL,12409
2025-11-30,MANIPUR,UKHRUL,2736
2025-11-30,MEGHALAYA,EAST GARO HILLS,144
2025-11-30,MEGHALAYA,EAST JAINTIA HILLS,389
2025-11-30,MEGHALAYA,EAST KHASI HILLS,2387
2025-11-30,MEGHALAYA,EASTERN WEST KHASI HILLS,2
2025-11-30,MEGHALAYA,JAINTIA HILLS,2
2025-11-30,MEGHALAYA,NORTH GARO HILLS,117
2025-11-30,MEGHALAYA,RI BHOI,518
2025-11-30,MEGHALAYA,SOUTH GARO HILLS,152
2025-11-30,MEGHALAYA,SOUTH WEST GARO HILLS,508
2025-11-30,MEGHALAYA,SOUTH WEST KHASI HILLS,520
2025-11-30,MEGHALAYA,WEST GARO HILLS,1463
2025-11-30,MEGHALAYA,WEST JAINTIA HILLS,431
2025-11-30,MEGHALAYA,WEST KHASI HILLS,657
2025-11-30,MIZORAM,AIZAWL,1553
2025-11-30,MIZORAM,CHAMPHAI,314
2025-11-30,MIZORAM,HNAHTHIAL,5
2025-11-30,MIZORAM,KOLASIB,300
2025-11-30,MIZORAM,LAWNGTLAI,507
2025-11-30,MIZORAM,LUNGLEI,474
2025-11-30,MIZORAM,MAMIT,175
2025-11-30,MIZORAM,MAMMIT,56
2025-11-30,MIZORAM,SAIHA,162
2025-11-30,MIZORAM,SAITUAL,8
2025-11-30,MIZORAM,SERCHHIP,215
2025-11-30,NAGALAND,CHUMUKEDIMA,33
2025-11-30,NAGALAND,DIMAPUR,3051
2025-11-30,NAGALAND,KIPHIRE,267
2025-11-30,NAGALAND,KOHIMA,935
2025-11-30,NAGALAND,LONGLENG,101
2025-11-30,NAGALAND,MELURI,380
2025-11-30,NAGALAND,MOKOKCHUNG,751
2025-11-30,NAGALAND,MON,1733
2025-11-30,NAGALAND,NIULAND,13
2025-11-30,NAGALAND,NOKLAK,56
2025-11-30,NAGALAND,PEREN,311
2025-11-30,NAGALAND,PHEK,450
2025-11-30,NAGALAND,SHAMATOR,8
2025-11-30,NAGALAND,TSEMINYU,12
2025-11-30,NAGALAND,TUENSANG,752
2025-11-30,NAGALAND,WOKHA,359
2025-11-30,NAGALAND,ZUNHEBOTO,586
2025-11-30,ODISHA,ANGUL,4989
2025-11-30,ODISHA,ANUGAL,2
2025-11-30,ODISHA,ANUGUL,262
2025-11-30,ODISHA,BALANGIR,7594
2025-11-30,ODISHA,BALESHWAR,2290
2025-11-30,ODISHA,BALESWAR,11541
2025-11-30,ODISHA,BARGARH,8236
2025-11-30,ODISHA,BAUDH,380
2025-11-30,ODISHA,BHADRAK,8189
2025-11-30,ODISHA,BOUDH,2299
2025-11-30,ODISHA,CUTTACK,11602
2025-11-30,ODISHA,DEBAGARH,1550
2025-11-30,ODISHA,DHENKANAL,6217
2025-11-30,ODISHA,GAJAPATI,5956
2025-11-30,ODISHA,GANJAM,17074
2025-11-30,ODISHA,JAGATSINGHAPUR,6467
2025-11-30,ODISHA,JAGATSINGHPUR,1818
2025-11-30,ODISHA,JAJAPUR,5574
2025-11-30,ODISHA,JAJPUR,2531
2025-11-30,ODISHA,JHARSUGUDA,2920
2025-11-30,ODISHA,KALAHANDI,6777
2025-11-30,ODISHA,KANDHAMAL,5109
2025-11-30,ODISHA,KENDRAPARA,8131
2025-11-30,ODISHA,KENDUJHAR,7992
2025-11-30,ODISHA,KHORDA,9151
2025-11-30,ODISHA,KHORDHA,1376
2025-11-30,ODISHA,KORAPUT,6683
2025-11-30,ODISHA,MALKANGIRI,3852
2025-11-30,ODISHA,MAYURBHANJ,15662
2025-11-30,ODISHA,NABARANGAPUR,5633
2025-11-30,ODISHA,NAYAGARH,5315
2025-11-30,ODISHA,NUAPADA,3205
2025-11-30,ODISHA,PURI,7869
2025-11-30,ODISHA,RAYAGADA,5318
2025-11-30,ODISHA,SAMBALPUR,5065
2025-11-30,ODISHA,SONAPUR,3036
2025-11-30,ODISHA,SUBARNAPUR,530
2025-11-30,ODISHA,SUNDARGARH,1352
2025-11-30,ODISHA,SUNDERGARH,6942
2025-11-30,ORISSA,ANUGUL,49
2025-11-30,ORISSA,ANUGUL  *,1
2025-11-30,ORISSA,BALANGIR,974
2025-11-30,ORISSA,BALESHWAR,568
2025-11-30,ORISSA,BALESWAR,3
2025-11-30,ORISSA,BARGARH,135
2025-11-30,ORISSA,BAUDH,2
2025-11-30,ORISSA,BHADRAK,583
2025-11-30,ORISSA,CUTTACK,584
2025-11-30,ORISSA,DEBAGARH,3
2025-11-30,ORISSA,DHENKANAL,187
2025-11-30,ORISSA,GAJAPATI,16
2025-11-30,ORISSA,GANJAM,812
2025-11-30,ORISSA,JAGATSINGHAPUR,58
2025-11-30,ORISSA,JAJAPUR,112
2025-11-30,ORISSA,JHARSUGUDA,21
2025-11-30,ORISSA,KALAHANDI,4
2025-11-30,ORISSA,KANDHAMAL,55
2025-11-30,ORISSA,KENDRAPARA,60
2025-11-30,ORISSA,KENDUJHAR,69
2025-11-30,ORISSA,KHORDA,1
2025-11-30,ORISSA,KHORDHA,1595
2025-11-30,ORISSA,KORAPUT,122
2025-11-30,ORISSA,MALKANGIRI,34
2025-11-30,ORISSA,MAYURBHANJ,20
2025-11-30,ORISSA,NABARANGAPUR,2
2025-11-30,ORISSA,NAYAGARH,247
2025-11-30,ORISSA,PURI,404
2025-11-30,ORISSA,RAYAGADA,153
2025-11-30,ORISSA,SAMBALPUR,33
2025-11-30,ORISSA,SONAPUR,17
2025-11-30,ORISSA,SUBARNAPUR,8
2025-11-30,ORISSA,SUNDARGARH,216
2025-11-30,PONDICHERRY,CUDDALORE,2
2025-11-30,PONDICHERRY,KARAIKAL,819
2025-11-30,PONDICHERRY,PONDICHERRY,3665
2025-11-30,PONDICHERRY,VILUPPURAM,3
2025-11-30,PONDICHERRY,YANAM,22
2025-11-30,PUDUCHERRY,KARAIKAL,1628
2025-11-30,PUDUCHERRY,PONDICHERRY,15
2025-11-30,PUDUCHERRY,PUDUCHERRY,3447
2025-11-30,PUDUCHERRY,YANAM,11
2025-11-30,PUNJAB,AMRITSAR,11276
2025-11-30,PUNJAB,BARNALA,3449
2025-11-30,PUNJAB,BATHINDA,8495
2025-11-30,PUNJAB,FARIDKOT,3710
2025-11-30,PUNJAB,FATEHGARH SAHIB,4146
2025-11-30,PUNJAB,FAZILKA,4117
2025-11-30,PUNJAB,FEROZEPUR,5110
2025-11-30,PUNJAB,FIROZPUR,1035
2025-11-30,PUNJAB,GURDASPUR,7517
2025-11-30,PUNJAB,HOSHIARPUR,6657
2025-11-30,PUNJAB,JALANDHAR,11592
2025-11-30,PUNJAB,KAPURTHALA,3953
2025-11-30,PUNJAB,LUDHIANA,16582
2025-11-30,PUNJAB,MALERKOTLA,1226
2025-11-30,PUNJAB,MANSA,5232
2025-11-30,PUNJAB,MOGA,4258
2025-11-30,PUNJAB,MUKTSAR,806
2025-11-30,PUNJAB,NAWANSHAHR,1066
2025-11-30,PUNJAB,PATHANKOT,2353
2025-11-30,PUNJAB,PATIALA,9842
2025-11-30,PUNJAB,RUPNAGAR,3379
2025-11-30,PUNJAB,S.A.S NAGAR(MOHALI),512
2025-11-30,PUNJAB,SANGRUR,8033
2025-11-30,PUNJAB,SAS NAGAR (MOHALI),4337
2025-11-30,PUNJAB,SHAHEED BHAGAT SINGH NAGAR,2575
2025-11-30,PUNJAB,SRI MUKTSAR SAHIB,4476
2025-11-30,PUNJAB,TARN TARAN,5126
2025-11-30,RAJASTHAN,AJMER,14693
2025-11-30,RAJASTHAN,ALWAR,20060
2025-11-30,RAJASTHAN,BANSWARA,11649
2025-11-30,RAJASTHAN,BARAN,8020
2025-11-30,RAJASTHAN,BARMER,19555
2025-11-30,RAJASTHAN,BHARATPUR,14080
2025-11-30,RAJASTHAN,BHILWARA,17252
2025-11-30,RAJASTHAN,BIKANER,12885
2025-11-30,RAJASTHAN,BUNDI,6080
2025-11-30,RAJASTHAN,CHITTAURGARH,354
2025-11-30,RAJASTHAN,CHITTORGARH,5789
2025-11-30,RAJASTHAN,CHURU,12218
2025-11-30,RAJASTHAN,DAUSA,10570
2025-11-30,RAJASTHAN,DEEG,45
2025-11-30,RAJASTHAN,DHAULPUR,63
2025-11-30,RAJASTHAN,DHOLPUR,6595
2025-11-30,RAJASTHAN,DIDWANA-KUCHAMAN,2
2025-11-30,RAJASTHAN,DUNGARPUR,11402
2025-11-30,RAJASTHAN,GANGANAGAR,9072
2025-11-30,RAJASTHAN,HANUMANGARH,8419
2025-11-30,RAJASTHAN,JAIPUR,37127
2025-11-30,RAJASTHAN,JAISALMER,4046
2025-11-30,RAJASTHAN,JALOR,10761
2025-11-30,RAJASTHAN,JALORE,3
2025-11-30,RAJASTHAN,JHALAWAR,8965
2025-11-30,RAJASTHAN,JHUNJHUNU,329
2025-11-30,RAJASTHAN,JHUNJHUNUN,9974
2025-11-30,RAJASTHAN,JODHPUR,19600
2025-11-30,RAJASTHAN,KARAULI,8054
2025-11-30,RAJASTHAN,KOTA,9324
2025-11-30,RAJASTHAN,NAGAUR,20071
2025-11-30,RAJASTHAN,PALI,15661
2025-11-30,RAJASTHAN,PRATAPGARH,5134
2025-11-30,RAJASTHAN,RAJSAMAND,6415
2025-11-30,RAJASTHAN,SAWAI MADHOPUR,8708
2025-11-30,RAJASTHAN,SIKAR,12545
2025-11-30,RAJASTHAN,SIROHI,8833
2025-11-30,RAJASTHAN,TONK,8428
2025-11-30,RAJASTHAN,UDAIPUR,19971
2025-11-30,SIKKIM,EAST,476
2025-11-30,SIKKIM,EAST SIKKIM,467
2025-11-30,SIKKIM,NAMCHI,1
2025-11-30,SIKKIM,NORTH,39
2025-11-30,SIKKIM,NORTH SIKKIM,145
2025-11-30,SIKKIM,SOUTH,237
2025-11-30,SIKKIM,SOUTH SIKKIM,144
2025-11-30,SIKKIM,WEST,149
2025-11-30,SIKKIM,WEST SIKKIM,154
2025-11-30,TAMIL NADU,ARIYALUR,7373
2025-11-30,TAMIL NADU,CHENGALPATTU,1139
2025-11-30,TAMIL NADU,CHENNAI,30323
2025-11-30,TAMIL NADU,COIMBATORE,20272
2025-11-30,TAMIL NADU,CUDDALORE,21955
2025-11-30,TAMIL NADU,DHARMAPURI,12792
2025-11-30,TAMIL NADU,DINDIGUL,18525
2025-11-30,TAMIL NADU,ERODE,21020
2025-11-30,TAMIL NADU,KALLAKURICHI,555
2025-11-30,TAMIL NADU,KANCHEEPURAM,34435
2025-11-30,TAMIL NADU,KANCHIPURAM,5
2025-11-30,TAMIL NADU,KANNIYAKUMARI,8104
2025-11-30,TAMIL NADU,KANYAKUMARI,4732
2025-11-30,TAMIL NADU,KARUR,6488
2025-11-30,TAMIL NADU,KRISHNAGIRI,18489
2025-11-30,TAMIL NADU,MADURAI,25790
2025-11-30,TAMIL NADU,MAYILADUTHURAI,989
2025-11-30,TAMIL NADU,NAGAPATTINAM,11898
2025-11-30,TAMIL NADU,NAMAKKAL,16984
2025-11-30,TAMIL NADU,PERAMBALUR,7661
2025-11-30,TAMIL NADU,PUDUKKOTTAI,15269
2025-11-30,TAMIL NADU,RAMANATHAPURAM,11019
2025-11-30,TAMIL NADU,RANIPET,212
2025-11-30,TAMIL NADU,SALEM,27733
2025-11-30,TAMIL NADU,SIVAGANGA,13858
2025-11-30,TAMIL NADU,TENKASI,2099
2025-11-30,TAMIL NADU,THANJAVUR,19023
2025-11-30,TAMIL NADU,THE NILGIRIS,4800
2025-11-30,TAMIL NADU,THENI,9184
2025-11-30,TAMIL NADU,THIRUVALLUR,577
2025-11-30,TAMIL NADU,THIRUVARUR,10961
2025-11-30,TAMIL NADU,THOOTHUKKUDI,19853
2025-11-30,TAMIL NADU,TIRUCHIRAPPALLI,23770
2025-11-30,TAMIL NADU,TIRUNELVELI,29602
2025-11-30,TAMIL NADU,TIRUPATHUR,27
2025-11-30,TAMIL NADU,TIRUPATTUR,2525
2025-11-30,TAMIL NADU,TIRUPPUR,18737
2025-11-30,TAMIL NADU,TIRUVALLUR,31985
2025-11-30,TAMIL NADU,TIRUVANNAMALAI,16687
2025-11-30,TAMIL NADU,TUTICORIN,2
2025-11-30,TAMIL NADU,VELLORE,28739
2025-11-30,TAMIL NADU,VILLUPURAM,19998
2025-11-30,TAMIL NADU,VILUPPURAM,12334
2025-11-30,TAMIL NADU,VIRUDHUNAGAR,21478
2025-11-30,TELANGANA,ADILABAD,11366
2025-11-30,TELANGANA,BHADRADRI KOTHAGUDEM,3324
2025-11-30,TELANGANA,HANUMAKONDA,875
2025-11-30,TELANGANA,HYDERABAD,27849
2025-11-30,TELANGANA,JAGITIAL,1375
2025-11-30,TELANGANA,JANGAON,73
2025-11-30,TELANGANA,JANGOAN,1347
2025-11-30,TELANGANA,JAYASHANKAR BHUPALPALLY,607
2025-11-30,TELANGANA,JOGULAMBA GADWAL,1391
2025-11-30,TELANGANA,K.V. RANGAREDDY,28859
2025-11-30,TELANGANA,KAMAREDDY,2206
2025-11-30,TELANGANA,KARIMNAGAR,15191
2025-11-30,TELANGANA,KHAMMAM,8585
2025-11-30,TELANGANA,KOMARAM BHEEM,1407
2025-11-30,TELANGANA,MAHABUBABAD,1631
2025-11-30,TELANGANA,MAHABUBNAGAR,21608
2025-11-30,TELANGANA,MANCHERIAL,1983
2025-11-30,TELANGANA,MEDAK,16975
2025-11-30,TELANGANA,MEDCHAL-MALKAJGIRI,3205
2025-11-30,TELANGANA,MEDCHAL−MALKAJGIRI,1250
2025-11-30,TELANGANA,MULUGU,709
2025-11-30,TELANGANA,NAGARKURNOOL,1659
2025-11-30,TELANGANA,NALGONDA,16740
2025-11-30,TELANGANA,NARAYANPET,629
2025-11-30,TELANGANA,NIRMAL,2171
2025-11-30,TELANGANA,NIZAMABAD,15201
2025-11-30,TELANGANA,PEDDAPALLI,750
2025-11-30,TELANGANA,RAJANNA SIRCILLA,1264
2025-11-30,TELANGANA,RANGAREDDY,190
2025-11-30,TELANGANA,SANGAREDDY,3652
2025-11-30,TELANGANA,SIDDIPET,3148
2025-11-30,TELANGANA,SURYAPET,2550
2025-11-30,TELANGANA,VIKARABAD,2074
2025-11-30,TELANGANA,WANAPARTHY,1132
2025-11-30,TELANGANA,WARANGAL,11765
2025-11-30,TELANGANA,WARANGAL (URBAN),2
2025-11-30,TELANGANA,WARANGAL RURAL,1031
2025-11-30,TELANGANA,WARANGAL URBAN,1058
2025-11-30,TELANGANA,YADADRI.,1993
2025-11-30,TRIPURA,DHALAI,2431
2025-11-30,TRIPURA,DHALAI  *,54
2025-11-30,TRIPURA,GOMATI,2406
2025-11-30,TRIPURA,KHOWAI,667
2025-11-30,TRIPURA,NORTH TRIPURA,5499
2025-11-30,TRIPURA,SEPAHIJALA,1710
2025-11-30,TRIPURA,SOUTH TRIPURA,6663
2025-11-30,TRIPURA,UNAKOTI,1007
2025-11-30,TRIPURA,WEST TRIPURA,8630
2025-11-30,UTTAR PRADESH,AGRA,26880
2025-11-30,UTTAR PRADESH,ALIGARH,22039
2025-11-30,UTTAR PRADESH,ALLAHABAD,27555
2025-11-30,UTTAR PRADESH,AMBEDKAR NAGAR,11499
2025-11-30,UTTAR PRADESH,AMETHI,10530
2025-11-30,UTTAR PRADESH,AMROHA,10691
2025-11-30,UTTAR PRADESH,AURAIYA,7445
2025-11-30,UTTAR PRADESH,AURAIYA *,1
2025-11-30,UTTAR PRADESH,AYODHYA,903
2025-11-30,UTTAR PRADESH,AZAMGARH,21061
2025-11-30,UTTAR PRADESH,BAGHPAT,6982
2025-11-30,UTTAR PRADESH,BAGPAT,1
2025-11-30,UTTAR PRADESH,BAHRAICH,20579
2025-11-30,UTTAR PRADESH,BALLIA,14595
2025-11-30,UTTAR PRADESH,BALRAMPUR,15263
2025-11-30,UTTAR PRADESH,BANDA,10424
2025-11-30,UTTAR PRADESH,BARA BANKI,18182
2025-11-30,UTTAR PRADESH,BARABANKI,668
2025-11-30,UTTAR PRADESH,BAREILLY,28747
2025-11-30,UTTAR PRADESH,BASTI,11886
2025-11-30,UTTAR PRADESH,BHADOHI,666
2025-11-30,UTTAR PRADESH,BIJNOR,23945
2025-11-30,UTTAR PRADESH,BUDAUN,14144
2025-11-30,UTTAR PRADESH,BULANDSHAHAR,52
2025-11-30,UTTAR PRADESH,BULANDSHAHR,22101
2025-11-30,UTTAR PRADESH,CHANDAULI,9931
2025-11-30,UTTAR PRADESH,CHITRAKOOT,7313
2025-11-30,UTTAR PRADESH,DEORIA,14631
2025-11-30,UTTAR PRADESH,ETAH,8800
2025-11-30,UTTAR PRADESH,ETAWAH,8053
2025-11-30,UTTAR PRADESH,FAIZABAD,9803
2025-11-30,UTTAR PRADESH,FARRUKHABAD,9767
2025-11-30,UTTAR PRADESH,FATEHPUR,13436
2025-11-30,UTTAR PRADESH,FIROZABAD,12778
2025-11-30,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,10132
2025-11-30,UTTAR PRADESH,GHAZIABAD,23285
2025-11-30,UTTAR PRADESH,GHAZIPUR,14495
2025-11-30,UTTAR PRADESH,GONDA,17420
2025-11-30,UTTAR PRADESH,GORAKHPUR,22285
